"DEPARTMENT","Time.to.resolution","month","year","area","year.mo"
"GROUNDS",91,7,2020,"W",202007
"SANITATION",1,7,2020,"D",202007
"SANITATION",5,7,2020,"W",202007
"SANITATION",5,7,2020,"W",202007
"SANITATION",6,7,2020,"W",202007
"GROUNDS",210,7,2020,"W",202007
"SANITATION",8,7,2020,"W",202007
"SANITATION",11,7,2020,"LSU",202007
"GROUNDS",134,7,2020,"W",202007
"SANITATION",6,7,2020,"N",202007
"SANITATION",6,7,2020,"W",202007
"SANITATION",6,7,2020,"W",202007
"SANITATION",0,7,2020,"W",202007
"SANITATION",7,7,2020,"LSU",202007
"SANITATION",13,7,2020,"LSU",202007
"SANITATION",6,7,2020,"N",202007
"SANITATION",4,7,2020,"N",202007
"SANITATION",5,7,2020,"W",202007
"SANITATION",6,7,2020,"N",202007
"SANITATION",12,7,2020,"D",202007
"SANITATION",6,7,2020,"D",202007
"GROUNDS",11,7,2020,"N",202007
"SANITATION",6,7,2020,"W",202007
"SANITATION",4,7,2020,"LSU",202007
"SANITATION",1,7,2020,"W",202007
"SANITATION",8,7,2020,"W",202007
"SANITATION",11,7,2020,"LSU",202007
"SANITATION",7,7,2020,"W",202007
"SANITATION",20,7,2020,"D",202007
"SANITATION",8,7,2020,"N",202007
"SANITATION",9,7,2020,"D",202007
"SANITATION",9,7,2020,"W",202007
"SANITATION",159,7,2020,"N",202007
"SANITATION",8,7,2020,"D",202007
"SANITATION",7,7,2020,"W",202007
"SANITATION",7,7,2020,"D",202007
"SANITATION",7,7,2020,"N",202007
"SANITATION",7,7,2020,"W",202007
"SANITATION",7,7,2020,"D",202007
"SANITATION",7,7,2020,"W",202007
"SANITATION",7,7,2020,"D",202007
"SANITATION",14,7,2020,"D",202007
"SANITATION",5,7,2020,"W",202007
"SANITATION",12,7,2020,"D",202007
"SANITATION",6,7,2020,"D",202007
"GROUNDS",128,7,2020,"W",202007
"SANITATION",2,7,2020,"N",202007
"SANITATION",7,7,2020,"D",202007
"SANITATION",6,7,2020,"N",202007
"SANITATION",14,7,2020,"N",202007
"SANITATION",8,7,2020,"D",202007
"SANITATION",8,7,2020,"N",202007
"SANITATION",2,7,2020,"N",202007
"SANITATION",6,7,2020,"D",202007
"SANITATION",7,7,2020,"N",202007
"SANITATION",6,7,2020,"N",202007
"SANITATION",14,7,2020,"N",202007
"GROUNDS",261,7,2020,"D",202007
"SANITATION",12,7,2020,"D",202007
"SANITATION",16,7,2020,"D",202007
"SANITATION",1,7,2020,"W",202007
"SANITATION",18,7,2020,"W",202007
"SANITATION",4,7,2020,"W",202007
"GROUNDS",9,7,2020,"LSU",202007
"SANITATION",6,7,2020,"LSU",202007
"SANITATION",5,7,2020,"W",202007
"GROUNDS",130,7,2020,"D",202007
"SANITATION",5,7,2020,"D",202007
"SANITATION",13,7,2020,"W",202007
"SANITATION",4,7,2020,"W",202007
"SANITATION",5,7,2020,"W",202007
"SANITATION",5,7,2020,"N",202007
"SANITATION",5,7,2020,"N",202007
"SANITATION",7,7,2020,"D",202007
"SANITATION",6,7,2020,"N",202007
"SANITATION",6,7,2020,"N",202007
"SANITATION",3,7,2020,"N",202007
"SANITATION",6,7,2020,"D",202007
"SANITATION",6,7,2020,"D",202007
"SANITATION",7,7,2020,"D",202007
"SANITATION",11,7,2020,"D",202007
"SANITATION",12,7,2020,"D",202007
"SANITATION",3,7,2020,"W",202007
"SANITATION",5,7,2020,"N",202007
"SANITATION",6,7,2020,"D",202007
"SANITATION",20,7,2020,"N",202007
"SANITATION",6,7,2020,"D",202007
"SANITATION",7,7,2020,"D",202007
"SANITATION",5,7,2020,"N",202007
"SANITATION",7,7,2020,"D",202007
"GROUNDS",11,7,2020,"N",202007
"SANITATION",0,7,2020,"W",202007
"SANITATION",11,7,2020,"D",202007
"SANITATION",7,7,2020,"W",202007
"SANITATION",5,7,2020,"W",202007
"SANITATION",20,7,2020,"D",202007
"SANITATION",7,7,2020,"W",202007
"SANITATION",5,7,2020,"N",202007
"SANITATION",7,7,2020,"N",202007
"SANITATION",12,7,2020,"W",202007
"GROUNDS",0,7,2020,"W",202007
"SANITATION",5,7,2020,"N",202007
"SANITATION",5,7,2020,"N",202007
"GROUNDS",97,7,2020,"D",202007
"SANITATION",0,7,2020,"N",202007
"SANITATION",12,7,2020,"W",202007
"SANITATION",11,7,2020,"LSU",202007
"SANITATION",11,7,2020,"D",202007
"SANITATION",6,7,2020,"D",202007
"SANITATION",12,7,2020,"W",202007
"SANITATION",5,7,2020,"N",202007
"SANITATION",5,7,2020,"LSU",202007
"SANITATION",4,7,2020,"W",202007
"SANITATION",5,7,2020,"N",202007
"SANITATION",6,7,2020,"D",202007
"SANITATION",5,7,2020,"D",202007
"SANITATION",12,7,2020,"LSU",202007
"SANITATION",6,7,2020,"D",202007
"SANITATION",5,7,2020,"N",202007
"SANITATION",5,7,2020,"N",202007
"GROUNDS",10,7,2020,"N",202007
"SANITATION",5,7,2020,"N",202007
"SANITATION",5,7,2020,"W",202007
"SANITATION",6,7,2020,"N",202007
"SANITATION",5,7,2020,"N",202007
"SANITATION",6,7,2020,"N",202007
"GROUNDS",29,7,2020,"W",202007
"GROUNDS",29,7,2020,"D",202007
"SANITATION",4,7,2020,"W",202007
"SANITATION",18,7,2020,"N",202007
"SANITATION",5,7,2020,"W",202007
"SANITATION",1,7,2020,"W",202007
"SANITATION",13,7,2020,"D",202007
"SANITATION",12,7,2020,"D",202007
"GROUNDS",89,7,2020,"W",202007
"SANITATION",12,7,2020,"W",202007
"SANITATION",4,7,2020,"N",202007
"SANITATION",32,7,2020,"LSU",202007
"SANITATION",5,7,2020,"N",202007
"SANITATION",6,7,2020,"W",202007
"SANITATION",14,7,2020,"N",202007
"SANITATION",7,7,2020,"D",202007
"SANITATION",7,7,2020,"LSU",202007
"SANITATION",21,7,2020,"N",202007
"SANITATION",11,7,2020,"D",202007
"SANITATION",31,7,2020,"D",202007
"SANITATION",12,7,2020,"N",202007
"GROUNDS",3,7,2020,"D",202007
"SANITATION",11,7,2020,"LSU",202007
"SANITATION",12,7,2020,"W",202007
"GROUNDS",11,7,2020,"N",202007
"SANITATION",7,7,2020,"D",202007
"SANITATION",11,7,2020,"D",202007
"SANITATION",10,7,2020,"W",202007
"SANITATION",6,7,2020,"W",202007
"SANITATION",6,7,2020,"W",202007
"SANITATION",4,7,2020,"N",202007
"SANITATION",9,7,2020,"W",202007
"GROUNDS",9,7,2020,"N",202007
"SANITATION",9,7,2020,"W",202007
"GROUNDS",344,7,2020,"W",202007
"SANITATION",14,7,2020,"W",202007
"SANITATION",16,7,2020,"W",202007
"SANITATION",18,7,2020,"N",202007
"GROUNDS",4,7,2020,"W",202007
"SANITATION",18,7,2020,"N",202007
"SANITATION",87,7,2020,"W",202007
"SANITATION",19,7,2020,"D",202007
"SANITATION",1,7,2020,"W",202007
"SANITATION",1,7,2020,"W",202007
"SANITATION",2,7,2020,"N",202007
"GROUNDS",79,7,2020,"LSU",202007
"SANITATION",2,7,2020,"W",202007
"SANITATION",9,7,2020,"D",202007
"SANITATION",7,7,2020,"W",202007
"SANITATION",8,7,2020,"W",202007
"GROUNDS",113,7,2020,"LSU",202007
"SANITATION",10,7,2020,"D",202007
"SANITATION",11,7,2020,"LSU",202007
"SANITATION",2,7,2020,"W",202007
"SANITATION",8,7,2020,"W",202007
"SANITATION",8,7,2020,"D",202007
"SANITATION",14,7,2020,"W",202007
"SANITATION",6,7,2020,"LSU",202007
"GROUNDS",44,7,2020,"N",202007
"SANITATION",8,7,2020,"D",202007
"SANITATION",7,7,2020,"D",202007
"SANITATION",3,7,2020,"W",202007
"GROUNDS",94,7,2020,"W",202007
"GROUNDS",112,7,2020,"W",202007
"SANITATION",14,7,2020,"D",202007
"SANITATION",14,7,2020,"W",202007
"SANITATION",16,7,2020,"N",202007
"SANITATION",2,7,2020,"W",202007
"GROUNDS",9,7,2020,"N",202007
"SANITATION",8,7,2020,"D",202007
"GROUNDS",84,7,2020,"W",202007
"GROUNDS",131,7,2020,"W",202007
"SANITATION",7,7,2020,"W",202007
"SANITATION",3,7,2020,"W",202007
"SANITATION",1,7,2020,"D",202007
"SANITATION",6,7,2020,"W",202007
"SANITATION",8,7,2020,"W",202007
"SANITATION",16,7,2020,"N",202007
"GROUNDS",83,7,2020,"W",202007
"GROUNDS",83,7,2020,"W",202007
"SANITATION",10,7,2020,"D",202007
"SANITATION",2,7,2020,"D",202007
"SANITATION",2,7,2020,"W",202007
"SANITATION",0,7,2020,"D",202007
"SANITATION",16,7,2020,"LSU",202007
"SANITATION",7,7,2020,"W",202007
"SANITATION",8,7,2020,"D",202007
"SANITATION",7,7,2020,"D",202007
"SANITATION",16,7,2020,"D",202007
"SANITATION",2,7,2020,"N",202007
"SANITATION",8,7,2020,"N",202007
"SANITATION",6,7,2020,"LSU",202007
"SANITATION",11,7,2020,"D",202007
"SANITATION",8,7,2020,"W",202007
"SANITATION",7,7,2020,"W",202007
"SANITATION",8,7,2020,"W",202007
"SANITATION",7,7,2020,"D",202007
"SANITATION",6,7,2020,"D",202007
"SANITATION",8,7,2020,"D",202007
"SANITATION",8,7,2020,"D",202007
"SANITATION",0,7,2020,"LSU",202007
"SANITATION",8,7,2020,"N",202007
"SANITATION",331,7,2020,"D",202007
"SANITATION",0,7,2020,"LSU",202007
"SANITATION",19,7,2020,"LSU",202007
"SANITATION",7,7,2020,"W",202007
"SANITATION",1,7,2020,"D",202007
"SANITATION",3,7,2020,"W",202007
"SANITATION",0,7,2020,"W",202007
"SANITATION",0,7,2020,"LSU",202007
"SANITATION",10,7,2020,"D",202007
"SANITATION",0,7,2020,"D",202007
"SANITATION",3,7,2020,"D",202007
"SANITATION",8,7,2020,"W",202007
"SANITATION",2,7,2020,"W",202007
"SANITATION",0,7,2020,"D",202007
"SANITATION",7,7,2020,"D",202007
"SANITATION",6,7,2020,"W",202007
"SANITATION",0,7,2020,"D",202007
"SANITATION",3,7,2020,"W",202007
"SANITATION",0,7,2020,"LSU",202007
"SANITATION",0,7,2020,"D",202007
"SANITATION",6,7,2020,"W",202007
"SANITATION",10,7,2020,"D",202007
"SANITATION",5,7,2020,"W",202007
"SANITATION",9,7,2020,"D",202007
"GROUNDS",107,7,2020,"W",202007
"SANITATION",0,7,2020,"N",202007
"SANITATION",7,7,2020,"W",202007
"SANITATION",6,7,2020,"LSU",202007
"SANITATION",5,7,2020,"N",202007
"GROUNDS",5,7,2020,"W",202007
"SANITATION",10,7,2020,"LSU",202007
"SANITATION",0,7,2020,"W",202007
"SANITATION",5,7,2020,"LSU",202007
"GROUNDS",5,7,2020,"W",202007
"GROUNDS",113,7,2020,"W",202007
"SANITATION",2,7,2020,"W",202007
"SANITATION",9,7,2020,"W",202007
"SANITATION",5,7,2020,"LSU",202007
"SANITATION",5,7,2020,"D",202007
"SANITATION",0,7,2020,"N",202007
"SANITATION",7,7,2020,"LSU",202007
"SANITATION",7,7,2020,"D",202007
"GROUNDS",111,7,2020,"N",202007
"SANITATION",0,7,2020,"D",202007
"SANITATION",0,7,2020,"N",202007
"SANITATION",0,7,2020,"D",202007
"SANITATION",7,7,2020,"W",202007
"SANITATION",6,7,2020,"LSU",202007
"SANITATION",6,7,2020,"W",202007
"SANITATION",6,7,2020,"LSU",202007
"SANITATION",2,7,2020,"W",202007
"SANITATION",15,7,2020,"W",202007
"SANITATION",8,7,2020,"W",202007
"SANITATION",1,7,2020,"W",202007
"SANITATION",7,7,2020,"LSU",202007
"SANITATION",2,7,2020,"W",202007
"SANITATION",1,7,2020,"W",202007
"SANITATION",8,7,2020,"LSU",202007
"SANITATION",2,7,2020,"W",202007
"SANITATION",10,7,2020,"LSU",202007
"SANITATION",10,7,2020,"N",202007
"SANITATION",2,7,2020,"W",202007
"SANITATION",1,7,2020,"W",202007
"SANITATION",2,7,2020,"LSU",202007
"SANITATION",1,7,2020,"W",202007
"SANITATION",3,7,2020,"W",202007
"SANITATION",7,7,2020,"W",202007
"SANITATION",6,7,2020,"W",202007
"SANITATION",0,7,2020,"W",202007
"SANITATION",0,7,2020,"W",202007
"GROUNDS",127,7,2020,"D",202007
"SANITATION",8,7,2020,"D",202007
"SANITATION",0,7,2020,"W",202007
"SANITATION",14,7,2020,"N",202007
"GROUNDS",5,7,2020,"D",202007
"SANITATION",5,7,2020,"W",202007
"SANITATION",2,7,2020,"N",202007
"SANITATION",6,7,2020,"W",202007
"SANITATION",13,7,2020,"D",202007
"SANITATION",6,7,2020,"D",202007
"SANITATION",5,7,2020,"W",202007
"SANITATION",4,7,2020,"N",202007
"SANITATION",14,7,2020,"D",202007
"SANITATION",14,7,2020,"D",202007
"SANITATION",5,7,2020,"W",202007
"SANITATION",0,7,2020,"W",202007
"SANITATION",1,7,2020,"W",202007
"SANITATION",6,7,2020,"W",202007
"SANITATION",5,7,2020,"D",202007
"SANITATION",5,7,2020,"W",202007
"GROUNDS",123,7,2020,"W",202007
"SANITATION",0,7,2020,"W",202007
"SANITATION",5,7,2020,"W",202007
"SANITATION",6,7,2020,"W",202007
"GROUNDS",12,7,2020,"D",202007
"GROUNDS",7,7,2020,"D",202007
"SANITATION",5,7,2020,"W",202007
"SANITATION",1,7,2020,"D",202007
"SANITATION",5,7,2020,"LSU",202007
"SANITATION",4,7,2020,"LSU",202007
"SANITATION",4,7,2020,"W",202007
"SANITATION",12,7,2020,"W",202007
"SANITATION",11,7,2020,"W",202007
"SANITATION",4,7,2020,"LSU",202007
"SANITATION",6,7,2020,"D",202007
"GROUNDS",81,7,2020,"W",202007
"SANITATION",1,7,2020,"W",202007
"SANITATION",5,7,2020,"W",202007
"SANITATION",14,7,2020,"W",202007
"SANITATION",8,7,2020,"W",202007
"SANITATION",5,7,2020,"D",202007
"GROUNDS",13,7,2020,"D",202007
"GROUNDS",23,7,2020,"D",202007
"SANITATION",14,7,2020,"LSU",202007
"GROUNDS",84,7,2020,"W",202007
"SANITATION",9,7,2020,"W",202007
"GROUNDS",82,7,2020,"W",202007
"GROUNDS",125,7,2020,"W",202007
"SANITATION",2,7,2020,"W",202007
"SANITATION",7,7,2020,"W",202007
"SANITATION",6,7,2020,"W",202007
"SANITATION",5,7,2020,"LSU",202007
"SANITATION",1,7,2020,"N",202007
"SANITATION",7,7,2020,"N",202007
"SANITATION",6,7,2020,"D",202007
"SANITATION",7,7,2020,"D",202007
"SANITATION",7,7,2020,"N",202007
"SANITATION",7,7,2020,"N",202007
"SANITATION",4,7,2020,"D",202007
"SANITATION",6,7,2020,"W",202007
"SANITATION",5,7,2020,"D",202007
"SANITATION",5,7,2020,"W",202007
"SANITATION",13,7,2020,"N",202007
"SANITATION",12,7,2020,"D",202007
"SANITATION",0,7,2020,"W",202007
"SANITATION",14,7,2020,"W",202007
"SANITATION",5,7,2020,"D",202007
"SANITATION",0,7,2020,"LSU",202007
"SANITATION",0,7,2020,"LSU",202007
"SANITATION",6,7,2020,"N",202007
"SANITATION",13,7,2020,"D",202007
"SANITATION",12,7,2020,"N",202007
"GROUNDS",109,7,2020,"W",202007
"SANITATION",5,7,2020,"W",202007
"GROUNDS",4,7,2020,"W",202007
"GROUNDS",6,7,2020,"D",202007
"GROUNDS",0,7,2020,"W",202007
"SANITATION",13,7,2020,"N",202007
"SANITATION",5,7,2020,"LSU",202007
"GROUNDS",0,7,2020,"W",202007
"SANITATION",13,7,2020,"N",202007
"SANITATION",5,7,2020,"D",202007
"SANITATION",12,7,2020,"D",202007
"SANITATION",8,7,2020,"LSU",202007
"SANITATION",11,7,2020,"D",202007
"SANITATION",0,7,2020,"D",202007
"SANITATION",5,7,2020,"N",202007
"SANITATION",12,7,2020,"N",202007
"SANITATION",7,7,2020,"D",202007
"SANITATION",6,7,2020,"LSU",202007
"SANITATION",5,7,2020,"W",202007
"GROUNDS",123,7,2020,"N",202007
"SANITATION",10,7,2020,"D",202007
"SANITATION",7,7,2020,"N",202007
"SANITATION",6,7,2020,"LSU",202007
"SANITATION",12,7,2020,"D",202007
"SANITATION",13,7,2020,"N",202007
"GROUNDS",4,7,2020,"W",202007
"SANITATION",5,7,2020,"D",202007
"SANITATION",7,7,2020,"W",202007
"SANITATION",5,7,2020,"W",202007
"GROUNDS",80,7,2020,"W",202007
"SANITATION",6,7,2020,"D",202007
"SANITATION",5,7,2020,"N",202007
"SANITATION",5,7,2020,"W",202007
"SANITATION",7,7,2020,"N",202007
"SANITATION",7,7,2020,"D",202007
"SANITATION",5,7,2020,"D",202007
"SANITATION",0,7,2020,"LSU",202007
"SANITATION",5,7,2020,"W",202007
"GROUNDS",4,7,2020,"W",202007
"SANITATION",24,7,2020,"N",202007
"SANITATION",0,7,2020,"W",202007
"GROUNDS",109,7,2020,"W",202007
"SANITATION",0,7,2020,"W",202007
"SANITATION",0,7,2020,"D",202007
"SANITATION",125,7,2020,"D",202007
"SANITATION",10,7,2020,"W",202007
"SANITATION",5,7,2020,"W",202007
"SANITATION",13,7,2020,"N",202007
"SANITATION",5,7,2020,"N",202007
"SANITATION",5,7,2020,"LSU",202007
"SANITATION",5,7,2020,"N",202007
"SANITATION",6,7,2020,"W",202007
"SANITATION",0,7,2020,"D",202007
"SANITATION",7,7,2020,"D",202007
"GROUNDS",4,7,2020,"D",202007
"SANITATION",8,7,2020,"D",202007
"SANITATION",0,7,2020,"D",202007
"SANITATION",0,7,2020,"D",202007
"SANITATION",8,7,2020,"LSU",202007
"SANITATION",5,7,2020,"LSU",202007
"SANITATION",0,7,2020,"D",202007
"SANITATION",7,7,2020,"LSU",202007
"SANITATION",6,7,2020,"N",202007
"SANITATION",3,7,2020,"D",202007
"SANITATION",5,7,2020,"LSU",202007
"GROUNDS",22,7,2020,"LSU",202007
"GROUNDS",22,7,2020,"W",202007
"SANITATION",14,7,2020,"D",202007
"SANITATION",10,7,2020,"D",202007
"SANITATION",4,7,2020,"W",202007
"SANITATION",8,7,2020,"D",202007
"GROUNDS",84,7,2020,"W",202007
"SANITATION",8,7,2020,"LSU",202007
"SANITATION",8,7,2020,"D",202007
"SANITATION",14,7,2020,"W",202007
"SANITATION",5,7,2020,"D",202007
"SANITATION",5,7,2020,"D",202007
"SANITATION",13,7,2020,"D",202007
"SANITATION",3,7,2020,"N",202007
"GROUNDS",196,7,2020,"W",202007
"SANITATION",5,7,2020,"D",202007
"SANITATION",4,7,2020,"W",202007
"SANITATION",9,7,2020,"D",202007
"SANITATION",7,7,2020,"D",202007
"SANITATION",10,7,2020,"W",202007
"SANITATION",10,7,2020,"N",202007
"SANITATION",7,7,2020,"LSU",202007
"SANITATION",7,7,2020,"LSU",202007
"SANITATION",10,7,2020,"N",202007
"SANITATION",4,7,2020,"LSU",202007
"SANITATION",7,7,2020,"D",202007
"GROUNDS",79,7,2020,"D",202007
"SANITATION",4,7,2020,"D",202007
"SANITATION",4,7,2020,"N",202007
"SANITATION",12,7,2020,"N",202007
"SANITATION",12,7,2020,"D",202007
"SANITATION",7,7,2020,"D",202007
"SANITATION",12,7,2020,"D",202007
"SANITATION",7,7,2020,"D",202007
"SANITATION",4,7,2020,"N",202007
"SANITATION",4,7,2020,"D",202007
"SANITATION",5,7,2020,"LSU",202007
"SANITATION",12,7,2020,"LSU",202007
"SANITATION",4,7,2020,"W",202007
"SANITATION",0,7,2020,"W",202007
"SANITATION",12,7,2020,"W",202007
"SANITATION",3,7,2020,"LSU",202007
"SANITATION",5,7,2020,"LSU",202007
"GROUNDS",122,7,2020,"W",202007
"GROUNDS",40,7,2020,"W",202007
"SANITATION",6,7,2020,"W",202007
"SANITATION",2,7,2020,"D",202007
"SANITATION",9,7,2020,"W",202007
"GROUNDS",79,7,2020,"W",202007
"SANITATION",4,7,2020,"W",202007
"SANITATION",2,7,2020,"D",202007
"GROUNDS",23,7,2020,"D",202007
"SANITATION",11,7,2020,"D",202007
"SANITATION",20,7,2020,"D",202007
"SANITATION",6,7,2020,"D",202007
"SANITATION",6,7,2020,"D",202007
"SANITATION",2,7,2020,"W",202007
"SANITATION",9,7,2020,"W",202007
"SANITATION",10,7,2020,"LSU",202007
"SANITATION",11,7,2020,"W",202007
"GROUNDS",5,7,2020,"D",202007
"SANITATION",7,7,2020,"W",202007
"SANITATION",13,7,2020,"W",202007
"SANITATION",5,7,2020,"D",202007
"SANITATION",7,7,2020,"W",202007
"GROUNDS",196,7,2020,"W",202007
"SANITATION",5,7,2020,"D",202007
"SANITATION",13,7,2020,"D",202007
"SANITATION",13,7,2020,"D",202007
"SANITATION",6,7,2020,"D",202007
"SANITATION",14,7,2020,"W",202007
"SANITATION",11,7,2020,"N",202007
"SANITATION",5,7,2020,"W",202007
"SANITATION",13,7,2020,"W",202007
"SANITATION",10,7,2020,"W",202007
"SANITATION",7,7,2020,"W",202007
"SANITATION",7,7,2020,"W",202007
"SANITATION",7,7,2020,"D",202007
"SANITATION",12,7,2020,"W",202007
"SANITATION",17,7,2020,"W",202007
"SANITATION",46,7,2020,"LSU",202007
"SANITATION",12,7,2020,"W",202007
"SANITATION",13,7,2020,"W",202007
"SANITATION",27,7,2020,"W",202007
"SANITATION",10,7,2020,"D",202007
"GROUNDS",76,7,2020,"W",202007
"SANITATION",12,7,2020,"W",202007
"SANITATION",7,7,2020,"W",202007
"SANITATION",3,7,2020,"W",202007
"SANITATION",5,7,2020,"W",202007
"SANITATION",13,7,2020,"W",202007
"SANITATION",4,7,2020,"W",202007
"SANITATION",3,7,2020,"W",202007
"SANITATION",13,7,2020,"W",202007
"SANITATION",13,7,2020,"W",202007
"SANITATION",4,7,2020,"W",202007
"SANITATION",11,7,2020,"N",202007
"SANITATION",11,7,2020,"W",202007
"SANITATION",11,7,2020,"W",202007
"SANITATION",3,7,2020,"N",202007
"SANITATION",2,7,2020,"W",202007
"GROUNDS",232,7,2020,"N",202007
"SANITATION",11,7,2020,"D",202007
"SANITATION",12,7,2020,"D",202007
"SANITATION",4,7,2020,"N",202007
"SANITATION",3,7,2020,"D",202007
"GROUNDS",10,7,2020,"D",202007
"SANITATION",2,7,2020,"W",202007
"SANITATION",3,7,2020,"D",202007
"SANITATION",10,7,2020,"D",202007
"SANITATION",7,7,2020,"N",202007
"SANITATION",3,7,2020,"W",202007
"SANITATION",8,7,2020,"W",202007
"GROUNDS",7,7,2020,"LSU",202007
"SANITATION",0,7,2020,"D",202007
"SANITATION",9,7,2020,"D",202007
"SANITATION",0,7,2020,"W",202007
"SANITATION",8,7,2020,"D",202007
"SANITATION",8,7,2020,"W",202007
"SANITATION",1,7,2020,"D",202007
"SANITATION",1,7,2020,"N",202007
"SANITATION",9,7,2020,"W",202007
"GROUNDS",101,7,2020,"W",202007
"SANITATION",0,7,2020,"D",202007
"GROUNDS",113,7,2020,"D",202007
"GROUNDS",21,7,2020,"LSU",202007
"SANITATION",2,7,2020,"D",202007
"SANITATION",9,7,2020,"N",202007
"SANITATION",1,7,2020,"N",202007
"GROUNDS",7,7,2020,"D",202007
"SANITATION",0,7,2020,"D",202007
"GROUNDS",225,7,2020,"D",202007
"SANITATION",3,7,2020,"W",202007
"SANITATION",0,7,2020,"W",202007
"SANITATION",1,7,2020,"W",202007
"SANITATION",10,7,2020,"W",202007
"GROUNDS",104,7,2020,"N",202007
"SANITATION",16,7,2020,"W",202007
"SANITATION",9,7,2020,"N",202007
"SANITATION",9,7,2020,"N",202007
"SANITATION",9,7,2020,"D",202007
"SANITATION",2,7,2020,"W",202007
"SANITATION",7,7,2020,"N",202007
"SANITATION",1,7,2020,"D",202007
"GROUNDS",94,7,2020,"W",202007
"SANITATION",9,7,2020,"W",202007
"SANITATION",9,7,2020,"D",202007
"SANITATION",9,7,2020,"N",202007
"GROUNDS",104,7,2020,"N",202007
"GROUNDS",28,7,2020,"W",202007
"SANITATION",1,7,2020,"LSU",202007
"SANITATION",9,7,2020,"D",202007
"SANITATION",6,7,2020,"LSU",202007
"SANITATION",2,7,2020,"W",202007
"SANITATION",6,7,2020,"W",202007
"GROUNDS",70,7,2020,"N",202007
"SANITATION",174,7,2020,"LSU",202007
"SANITATION",9,7,2020,"D",202007
"SANITATION",1,7,2020,"W",202007
"SANITATION",3,7,2020,"D",202007
"SANITATION",3,7,2020,"LSU",202007
"SANITATION",10,7,2020,"D",202007
"SANITATION",10,7,2020,"N",202007
"SANITATION",16,7,2020,"N",202007
"SANITATION",7,7,2020,"W",202007
"SANITATION",10,7,2020,"D",202007
"SANITATION",14,7,2020,"LSU",202007
"GROUNDS",116,7,2020,"D",202007
"SANITATION",2,7,2020,"D",202007
"SANITATION",10,7,2020,"W",202007
"GROUNDS",7,7,2020,"LSU",202007
"SANITATION",3,7,2020,"D",202007
"SANITATION",3,7,2020,"D",202007
"SANITATION",10,7,2020,"D",202007
"SANITATION",0,7,2020,"LSU",202007
"SANITATION",14,7,2020,"N",202007
"SANITATION",10,7,2020,"LSU",202007
"SANITATION",10,7,2020,"LSU",202007
"SANITATION",9,7,2020,"D",202007
"SANITATION",2,7,2020,"LSU",202007
"SANITATION",3,7,2020,"LSU",202007
"SANITATION",2,7,2020,"D",202007
"SANITATION",7,7,2020,"W",202007
"SANITATION",2,7,2020,"LSU",202007
"SANITATION",2,7,2020,"D",202007
"SANITATION",2,7,2020,"D",202007
"SANITATION",9,7,2020,"W",202007
"SANITATION",10,7,2020,"LSU",202007
"SANITATION",4,7,2020,"W",202007
"SANITATION",2,7,2020,"LSU",202007
"SANITATION",2,7,2020,"W",202007
"SANITATION",9,7,2020,"LSU",202007
"SANITATION",0,7,2020,"LSU",202007
"SANITATION",1,7,2020,"LSU",202007
"SANITATION",7,7,2020,"D",202007
"SANITATION",1,7,2020,"D",202007
"SANITATION",1,7,2020,"LSU",202007
"SANITATION",7,7,2020,"D",202007
"SANITATION",0,7,2020,"LSU",202007
"SANITATION",1,7,2020,"LSU",202007
"SANITATION",8,7,2020,"D",202007
"SANITATION",0,7,2020,"D",202007
"SANITATION",1,7,2020,"D",202007
"SANITATION",0,7,2020,"LSU",202007
"SANITATION",5,7,2020,"W",202007
"SANITATION",7,7,2020,"LSU",202007
"SANITATION",6,7,2020,"W",202007
"SANITATION",1,7,2020,"LSU",202007
"GROUNDS",100,7,2020,"W",202007
"SANITATION",6,7,2020,"W",202007
"SANITATION",8,7,2020,"LSU",202007
"SANITATION",0,7,2020,"LSU",202007
"SANITATION",6,7,2020,"W",202007
"SANITATION",8,7,2020,"LSU",202007
"SANITATION",6,7,2020,"LSU",202007
"GROUNDS",124,7,2020,"W",202007
"GROUNDS",84,7,2020,"W",202007
"SANITATION",6,7,2020,"LSU",202007
"SANITATION",8,7,2020,"W",202007
"SANITATION",6,7,2020,"D",202007
"SANITATION",6,7,2020,"D",202007
"SANITATION",6,7,2020,"D",202007
"SANITATION",8,7,2020,"W",202007
"SANITATION",6,7,2020,"W",202007
"SANITATION",6,7,2020,"W",202007
"SANITATION",7,7,2020,"W",202007
"GROUNDS",42,7,2020,"W",202007
"SANITATION",8,7,2020,"W",202007
"SANITATION",7,7,2020,"W",202007
"SANITATION",0,7,2020,"N",202007
"SANITATION",8,7,2020,"W",202007
"SANITATION",0,7,2020,"D",202007
"SANITATION",2,7,2020,"W",202007
"SANITATION",1,7,2020,"LSU",202007
"SANITATION",8,7,2020,"D",202007
"SANITATION",8,7,2020,"D",202007
"SANITATION",2,7,2020,"W",202007
"SANITATION",5,7,2020,"D",202007
"SANITATION",6,7,2020,"D",202007
